candidate_id,demand_id,covered,sample_count,failed_sample_t_s,backhaul_available,backhaul_margin_db
P0010,D-T022-01,False,198,744.4939412434896,True,1.0990437613485682
P0010,D-T023-01,False,309,2733.549129231771,True,1.0990437613485682
P0010,D-T024-01,False,316,5700.833085123698,True,1.0990437613485682
P0010,D-T025-01,False,423,4285.522387773448,True,1.0990437613485682
P0011,D-T004-01,False,426,750.5149475097656,True,1.0923695275787395
P0011,D-T005-01,False,469,2246.017937011719,True,1.0923695275787395
P0011,D-T006-01,True,513,,True,1.0923695275787395
P0011,D-T007-01,True,644,,True,1.0923695275787395
P0011,D-T008-01,False,320,3138.8371114095053,True,1.0923695275787395
P0011,D-T009-01,False,362,5439.204533691406,True,1.0923695275787395
P0011,D-T010-01,False,264,3795.4669311523435,True,1.0923695275787395
P0011,D-T011-01,False,310,6783.520317382812,True,1.0923695275787395
P0011,D-T014-01,True,215,,True,1.0923695275787395
P0011,D-T015-01,False,400,4563.936444091797,True,1.0923695275787395
P0011,D-T016-01,False,275,8657.740901692707,True,1.0923695275787395
P0011,D-T017-01,False,609,8007.340901692708,True,1.0923695275787395
P0011,D-T018-01,False,207,2265.6252990722655,True,1.0923695275787395
P0011,D-T020-01,False,342,6824.100309010106,True,1.0923695275787395
P0011,D-T021-01,False,401,749.8744852701823,True,1.0923695275787395
P0011,D-T022-01,False,198,744.4939412434896,True,1.0923695275787395
P0011,D-T023-01,False,309,2733.549129231771,True,1.0923695275787395
P0011,D-T024-01,False,316,5704.833085123698,True,1.0923695275787395
P0011,D-T025-01,False,423,4285.522387773448,True,1.0923695275787395
P0012,D-T004-01,False,426,750.5149475097656,True,1.0761707656660349
P0012,D-T005-01,False,469,2246.017937011719,True,1.0761707656660349
P0012,D-T006-01,True,513,,True,1.0761707656660349
P0012,D-T007-01,True,644,,True,1.0761707656660349
P0012,D-T008-01,False,320,3138.8371114095053,True,1.0761707656660349
P0012,D-T009-01,False,362,5439.204533691406,True,1.0761707656660349
P0012,D-T010-01,False,264,3821.4669311523435,True,1.0761707656660349
P0012,D-T011-01,False,310,6805.520317382812,True,1.0761707656660349
P0012,D-T014-01,True,215,,True,1.0761707656660349
P0012,D-T015-01,False,400,4563.936444091797,True,1.0761707656660349
P0012,D-T016-01,False,275,8657.740901692707,True,1.0761707656660349
P0012,D-T017-01,False,609,8007.340901692708,True,1.0761707656660349
P0012,D-T018-01,False,207,2265.6252990722655,True,1.0761707656660349
P0012,D-T020-01,False,342,6824.100309010106,True,1.0761707656660349
P0012,D-T021-01,False,401,749.8744852701823,True,1.0761707656660349
