candidate_id,n_groups,state_signature,validator_status,total_resource_units,total_shortage_units,imbalance_ratio,max_group_workload_s,group_workload_range_s,group_service_areas
Q4-2G-00000,2,d64c8f649b2b2d35c62167a10640fda49d4cf850339d7087c96ef0439de45693,PASS,33,3,12.42092270534569,63354.89687745202,58254.23741918283,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013"", ""S015""], [""S014""]]"
Q4-2G-00001,2,bf3262de80fc501782fcc1db2b44f5d245a1e27b034908f95e1478fef1a1e7d0,PASS,33,3,13.4383236843457,63714.316436110006,58973.076536498804,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S014"", ""S015""], [""S013""]]"
Q4-2G-00002,2,43786df1544939286d34e470f7804f584490669030ea3d0c04052dd6a87d3cc4,PASS,34,4,10.004607724683204,62234.9296629343,56014.30299014739,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S015""], [""S013"", ""S014""]]"
Q4-2G-00003,2,9fbded1bd206f1ff943bfd4a21646a3519b84d910b8253162eede40c0e829e21,PASS,33,3,12.276880238324553,63299.55921087558,58143.562086029946,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S014"", ""S015""], [""S012""]]"
Q4-2G-00004,2,5867925c5d195ba20c4e04f8eb37e4984430223e332a023c13f16a17b9425034,PASS,35,5,9.316743897234714,61820.17243769986,55184.78853967851,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S015""], [""S012"", ""S014""]]"
Q4-2G-00005,2,56ef356042977e45a75dde1bddd976218e44ea9c6c590a3387af27ea20014d30,PASS,35,5,9.907575734036985,62179.59199635785,55903.62765699449,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014"", ""S015""], [""S012"", ""S013""]]"
Q4-2G-00006,2,7ea614db0009ba76a8d430b84b9130ae17f2def83fb90d7d02fd598872f67869,PASS,36,6,7.826880349110225,60700.20522318214,52944.85411064308,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S015""], [""S012"", ""S013"", ""S014""]]"
Q4-2G-00007,2,1e27a937a59f25b921db8b24fcbf34a4879fcd751ea41454ffd9766d47e394ec,PASS,33,3,13.315861015384366,63673.75828234837,58891.96022897552,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S014"", ""S015""], [""S010""]]"
Q4-2G-00008,2,1446f49164d7e0ecf667c413f961efdab8eb59fde42dc83b2c69ad1c4bb2ce1a,PASS,35,5,9.93332304222313,62194.37150917265,55933.18668262409,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S015""], [""S010"", ""S014""]]"
Q4-2G-00009,2,5f391a27ea45887ef5f041d2a8c07538245d7ff0628b15c0f054ccce2ed2f9b6,PASS,35,5,10.599166220344921,62553.791067830636,56652.025799940064,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S014"", ""S015""], [""S010"", ""S013""]]"
Q4-2G-00010,2,ccdea57fe72783e125b70d19a8344dcb78be5285e176c549bdb534daeb8cce36,PASS,36,6,8.274372883102421,61074.40429465493,53693.25225358865,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S015""], [""S010"", ""S013"", ""S014""]]"
Q4-2G-00011,2,021fe23a9573476ac4a90dbf0b159e756e36bb15ccd944d81d2bd019210dbe5d,PASS,34,4,9.83753859979589,62139.03384259621,55822.511349471206,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S013"", ""S014"", ""S015""], [""S010"", ""S012""]]"
Q4-2G-00012,2,cae89a16345fedaa71b0957ffff662b4eae496238d244d29d29e022b95197e5b,PASS,36,6,7.780958576779904,60659.64706942049,52863.73780311977,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S013"", ""S015""], [""S010"", ""S012"", ""S014""]]"
Q4-2G-00013,2,8dbac2c67fe7b93d4e908a60105a82af098dd9989fb13d2833638f1d5a4f3ce2,PASS,36,6,8.205358848996612,61019.06662807848,53582.57692043575,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S014"", ""S015""], [""S010"", ""S012"", ""S013""]]"
Q4-2G-00014,2,c9e7ee768252793ee20e9c8d34fec9d8fe0db1022309bf99ddeef87c9700a255,PASS,36,7,6.271779032618028,55918.407169809296,47002.53068899085,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S015""], [""S010"", ""S012"", ""S013"", ""S014""]]"
Q4-2G-00015,2,dfd08375aa5fc5b90f3b8c028971e85b702f655aefd45f3af4e676c5648efb22,PASS,41,11,2.2850264257413597,57372.53339736829,32264.494054342224,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S010"", ""S012"", ""S013"", ""S014"", ""S015""], [""S008"", ""S009"", ""S011""]]"
Q4-2G-00016,2,7077b2186d353b084c1ed2d6ebd8ac9eab02903dd70d1f40d2ce560977e4a6ab,PASS,41,11,1.8502335036620663,55893.146624192574,25684.447822897324,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S010"", ""S012"", ""S013"", ""S015""], [""S008"", ""S009"", ""S011"", ""S014""]]"
Q4-2G-00017,2,8bf1358d2d1b08af0f83294043a8543be4894f7643ef5c210740a756b151dc81,PASS,43,13,1.8845535842117878,56252.56618285057,26403.286940213307,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S010"", ""S012"", ""S014"", ""S015""], [""S008"", ""S009"", ""S011"", ""S013""]]"
Q4-2G-00018,2,77e739d7a15caf8b3828011473290d66e87dd17047816b3b7b6d91f5b1779da3,PASS,42,12,1.7483406213985742,54773.17940967485,23444.513393861875,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S010"", ""S012"", ""S015""], [""S008"", ""S009"", ""S011"", ""S013"", ""S014""]]"
Q4-2G-00019,2,3221b227e7b9b046f4afe056f956e80969dbeb316c1f1b011930261bcb3d3efd,PASS,41,11,1.8450218633886972,55837.80895761613,25573.77248974443,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S010"", ""S013"", ""S014"", ""S015""], [""S008"", ""S009"", ""S011"", ""S012""]]"
Q4-2G-00020,2,6b8b5898dd9521819b1d7da1e4813ec64aa96797fa208a0e143981b199fbeb8d,PASS,40,10,1.7124310056815033,54358.42218444042,22614.99894339301,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S010"", ""S013"", ""S015""], [""S008"", ""S009"", ""S011"", ""S012"", ""S014""]]"
Q4-2G-00021,2,f4395a724f850707f1030cc3dc4a063e33a4f586d08616c6aefb852b161d4d8d,PASS,42,12,1.74349462537829,54717.84174309841,23333.838060708993,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S010"", ""S014"", ""S015""], [""S008"", ""S009"", ""S011"", ""S012"", ""S013""]]"
Q4-2G-00022,2,0f40fe23ef5a051d1357015da9f2dccd1bd8a93cf3bfa239ce877593dd57d6f2,PASS,41,11,1.6199927710412856,53238.45496992269,20375.06451435756,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S010"", ""S015""], [""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S014""]]"
Q4-2G-00023,2,8eafad066d8afbbc36f7c0c84d290501ab8335390af91e15643f2c127d1fbf77,PASS,42,12,1.8806394723265125,56212.00802908892,26322.170632690002,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S012"", ""S013"", ""S014"", ""S015""], [""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-2G-00024,2,572dc935069501411fcb47ebf546e2a0db4e9f8dac029bff898d8e652dc4393e,PASS,41,11,1.7447872143742404,54732.621255913204,23363.39708633858,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S012"", ""S013"", ""S015""], [""S008"", ""S009"", ""S010"", ""S011"", ""S014""]]"
Q4-2G-00025,2,5a2b10002e49f1901b75fa3b50ace13673a213dd56b0df0f4d70f7b4170cc09c,PASS,43,13,1.7766007076089958,55092.04081457119,24082.23620365456,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S012"", ""S014"", ""S015""], [""S008"", ""S009"", ""S010"", ""S011"", ""S013""]]"
Q4-2G-00026,2,c296f9b10ff39b698ec75a9f1caef0aa4cb9b760a1a765732c9d3aa85f93f317,PASS,42,12,1.6501689256460166,53612.65404139548,21123.462657303135,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S012"", ""S015""], [""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S014""]]"
Q4-2G-00027,2,2d9038ac6c4904d5db8d3ae05c28b083e9ef323086ee46514137649e8cc8d96f,PASS,41,11,1.739953730283538,54677.28358933676,23252.721753185688,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S013"", ""S014"", ""S015""], [""S008"", ""S009"", ""S010"", ""S011"", ""S012""]]"
Q4-2G-00028,2,17966555c36b7cd87dc3e0a25a3d57eb30dd650d7ba1b6e3306b71cfc4cb9a58,PASS,40,10,1.6167633084948916,53197.89681616105,20293.94820683427,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S013"", ""S015""], [""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S014""]]"
Q4-2G-00029,2,a982e016a7b84fbdac082bfc63853adee39946033e98f30327476dfd3fda855a,PASS,42,12,1.6456626639591343,53557.316374819035,21012.787324150246,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S014"", ""S015""], [""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013""]]"
Q4-2G-00030,2,0894dd851397c20d695fc0da6982f4adda29fa7a406b7bb06ddf9cc0804a2c74,PASS,40,10,1.4241940042242478,48456.65691654985,14432.74109270535,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S006"", ""S007"", ""S015""], [""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013"", ""S014""]]"
Q4-2G-00031,2,1deda3e490fada94ce09359ea04d5718a9fad4dd2fdda316b4366d77a7e51520,PASS,33,4,32.035790382167804,62871.73688239227,60909.19011415681,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013"", ""S014"", ""S015""], [""S006""]]"
Q4-2G-00032,2,e4a207f45bdf2940eae5beb9c332c2f3012ddf60ca8901ee0d197e31188e117c,PASS,37,7,8.691852982975632,61392.35010921655,54329.1438827119,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013"", ""S015""], [""S006"", ""S014""]]"
Q4-2G-00033,2,889c7e8057e028d1ebedb09edb6372414c34a9b08871ca70a629bf3524bc52b0,PASS,37,7,9.211475950458599,61751.76966787454,55047.983000027874,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S014"", ""S015""], [""S006"", ""S013""]]"
Q4-2G-00034,2,c4f7acfff0d01dbb36ce257c4c2076c283499aa043c1abe82737b9b2c20901da,PASS,38,8,7.36540454984767,60272.382894698836,52089.209453676456,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S015""], [""S006"", ""S013"", ""S014""]]"
Q4-2G-00035,2,b92fce8015d58464de94b46cb50c5e70e4f3d4cbdab3ab3fdaaf8237cdc29fa3,PASS,37,7,8.616511096076387,61337.01244264011,54218.46854955901,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S014"", ""S015""], [""S006"", ""S012""]]"
Q4-2G-00036,2,23b9582bd651c81a0da5a516e2126771363a85a27ff0af275ca0bd011a933fe8,PASS,39,9,6.961864196507176,59857.625669464396,51259.695003207584,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S015""], [""S006"", ""S012"", ""S014""]]"
Q4-2G-00037,2,d430b08e30b238fa03103dd94a3bbabba5c785f71664c508994647b343633f71,PASS,39,9,7.3092145463736715,60217.045228122384,51978.53412052356,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014"", ""S015""], [""S006"", ""S012"", ""S013""]]"
Q4-2G-00038,2,c7e4216bc9c09e1c58b73e5c339913c4ad4e39da38fe2af3a76837c3df49c20d,PASS,40,10,6.044276156796287,58737.65845494668,49019.76057417215,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S015""], [""S006"", ""S012"", ""S013"", ""S014""]]"
Q4-2G-00039,2,50c4fd55ce810d2b54bc3f92ef83cba1825d871c0b70485811e34622a37dec76,PASS,37,7,9.150067670976036,61711.21151411289,54966.86669250457,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S014"", ""S015""], [""S006"", ""S010""]]"
Q4-2G-00040,2,833c1bf59a2746dff5e50ec09794157f064f5ac4d97fe9d3915da105236d88e5,PASS,39,9,7.3241476873028954,60231.82474093718,52008.09314615316,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S015""], [""S006"", ""S010"", ""S014""]]"
Q4-2G-00041,2,b70ef1e3b25116644b26dd602679b8a609d060665bc51c7d2103f4f01ed45f8a,PASS,39,9,7.70458293379753,60591.24429959517,52726.932263469134,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S014"", ""S015""], [""S006"", ""S010"", ""S013""]]"
Q4-2G-00042,2,297daa1e0f90829ec7d916186b5d133235b467967f26aedf307f408f875ee686,PASS,40,10,6.326387304733431,59111.857526419466,49768.158717117716,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S015""], [""S006"", ""S010"", ""S013"", ""S014""]]"
Q4-2G-00043,2,91b0e48592d80cfd82ab30310e9cf4a2a32ce19cece61b461df178ae90f4aceb,PASS,38,8,7.268508714525735,60176.48707436074,51897.41781300027,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S011"", ""S013"", ""S014"", ""S015""], [""S006"", ""S010"", ""S012""]]"
Q4-2G-00044,2,5519f1a70cd2000310e9418d3f5302ce9f02dfe5c4ce09bf42d97a47b3f5f521,PASS,40,10,6.01499869379438,58697.100301185026,48938.644266648844,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S011"", ""S013"", ""S015""], [""S006"", ""S010"", ""S012"", ""S014""]]"
Q4-2G-00045,2,930448c3a9a44d5c4ca1f4c8c77b896b76806886940278846aefd4a39b1fede3,PASS,40,10,6.283252545237633,59056.519859843014,49657.48338396482,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S011"", ""S014"", ""S015""], [""S006"", ""S010"", ""S012"", ""S013""]]"
Q4-2G-00046,2,e139a6c316055712f38c794f9571919057109d236fbb4d5decb462ab8ce2ff8f,PASS,40,11,4.959897143758067,53955.860401573824,43077.43715251992,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S008"", ""S009"", ""S011"", ""S015""], [""S006"", ""S010"", ""S012"", ""S013"", ""S014""]]"
Q4-2G-00047,2,24b97a26726c7a6b8af80d4157fe7d18713de15f157fadab2ee65f940c3adbc3,PASS,44,14,2.0468705923615715,55409.98662913282,28339.40051787129,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S010"", ""S012"", ""S013"", ""S014"", ""S015""], [""S006"", ""S008"", ""S009"", ""S011""]]"
Q4-2G-00048,2,600fc36c4e545a57b767a879fb8a843b18bf57a6699996593c8db63f5392bb37,PASS,44,14,1.6763603305131152,53930.59985595711,21759.35428642639,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S010"", ""S012"", ""S013"", ""S015""], [""S006"", ""S008"", ""S009"", ""S011"", ""S014""]]"
Q4-2G-00049,2,d85798e81ad333781f573b1af491140cca0590efb2369ad45ff510f03e91b659,PASS,46,16,1.7065986528424903,54290.0194146151,22478.193403742367,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S010"", ""S012"", ""S014"", ""S015""], [""S006"", ""S008"", ""S009"", ""S011"", ""S013""]]"
Q4-2G-00050,2,d5510d04902104d0785c6850c0bd66ff970e237bb4df2ef90534ba53968d3f11,PASS,45,15,1.5863234837375382,52810.632641439384,19519.419857390945,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S010"", ""S012"", ""S015""], [""S006"", ""S008"", ""S009"", ""S011"", ""S013"", ""S014""]]"
Q4-2G-00051,2,03846a56cd9ded48e1a23fb1c7d24cd5b90025e785b6ac51f1c39c5662a46613,PASS,44,14,1.6717646358804175,53875.262189380664,21648.6789532735,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S010"", ""S013"", ""S014"", ""S015""], [""S006"", ""S008"", ""S009"", ""S011"", ""S012""]]"
Q4-2G-00052,2,d7d840464703815cf521596338a0b1da29fc0fc539f4987b7d2c732dc5761035,PASS,43,13,1.5544983693326357,52395.87541620495,18689.90540692208,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S010"", ""S013"", ""S015""], [""S006"", ""S008"", ""S009"", ""S011"", ""S012"", ""S014""]]"
Q4-2G-00053,2,655d5613e661f7a66f4f07149c5f129de08322f1a630ac0283f807709eda7669,PASS,45,15,1.5820315523482986,52755.29497486294,19408.744524238056,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S010"", ""S014"", ""S015""], [""S006"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013""]]"
Q4-2G-00054,2,3cd974c52db248bba1d5722b5143fef8eb2bb4342096f3394abfdfdda2ba2f62,PASS,44,14,1.4723482636569063,51275.90820168723,16449.97097788663,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S010"", ""S015""], [""S006"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S014""]]"
Q4-2G-00055,2,9d92c894bfa79130b78698a489db6a788216cf0bad329b1bc538b1a4fda9da5f,PASS,45,15,1.7031522971861708,54249.46126085345,22397.077096219073,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S012"", ""S013"", ""S014"", ""S015""], [""S006"", ""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-2G-00056,2,3828c23bb0ad0a87376c2453dd031e17370cd540b182751142e573fe9298bb04,PASS,44,14,1.5831764410638525,52770.07448767773,19438.30354986764,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S012"", ""S013"", ""S015""], [""S006"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014""]]"
Q4-2G-00057,2,a4dd76d17528d8f05aae669bf4f56799d8e43fbcce310e571cb4e80b5001ef84,PASS,46,16,1.6113347038976624,53129.49404633573,20157.14266718363,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S012"", ""S014"", ""S015""], [""S006"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013""]]"
Q4-2G-00058,2,547dd6bba78d90d200108401c16f8767843efc762e8e7c29bca5f822626352cf,PASS,45,15,1.499201783224692,51650.107273160014,17198.369120832198,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S012"", ""S015""], [""S006"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S014""]]"
Q4-2G-00059,2,01dc1f300493fd528f2cc4cc1179a72002008074b04d0f34beca36082cf2f3ca,PASS,44,14,1.5788949395329015,52714.736821101294,19327.62821671476,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S013"", ""S014"", ""S015""], [""S006"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012""]]"
Q4-2G-00060,2,7cf446935f711b2ad7c488fd1a5972ad3700cd6df45907e6fe75d31f82a3c9ac,PASS,43,13,1.4694723255982083,51235.350047925574,16368.854670363326,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S013"", ""S015""], [""S006"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S014""]]"
Q4-2G-00061,2,9202e21302de10ea4cc1ce8355ee603c1288249d3e7d2df1d5c66df14e7c8970,PASS,45,15,1.4951939097174396,51594.76960658357,17087.693787679316,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S014"", ""S015""], [""S006"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013""]]"
Q4-2G-00062,2,2202d8147dc1d50ec8586aadec7ead028788a84fb1bbc43360a0cc2ef1632291,PASS,43,13,1.2919888980293097,46494.11014831438,10507.647556234406,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S005"", ""S007"", ""S015""], [""S006"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013"", ""S014""]]"
Q4-2G-00063,2,ab1d988e69d85aa72f9719716277ede82153d9111d3cf9f2137aec1c3878c1b5,PASS,37,7,3.7614726530811256,62188.843387232046,45655.732788570254,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013"", ""S014"", ""S015""], [""S005""]]"
Q4-2G-00064,2,b8c73c1456f482314b914f1a3b4907c3063c1b28952123f77b914e388f60e4a1,PASS,40,10,2.8062356424374757,60709.45661405634,39075.68655712536,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013"", ""S015""], [""S005"", ""S014""]]"
Q4-2G-00065,2,54bfc422b50f17c57d94e6c5ee028c654bc63fcace7de321fe54c47650217fbe,PASS,40,10,2.870540098400267,61068.87617271433,39794.525674441335,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S014"", ""S015""], [""S005"", ""S013""]]"
Q4-2G-00066,2,d844ea029cf02ce838e18f3fa5c598d42f991da1762ab5d0d9ce4e3930b60eb6,PASS,41,11,2.6188879957892137,59589.48939953862,36835.752128089924,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S015""], [""S005"", ""S013"", ""S014""]]"
Q4-2G-00067,2,92e077a753a442a79e079b9b03b6d473ab57a7e4c3fdba00ef55d57b42b39c1e,PASS,40,10,2.7965243992836464,60654.118947479896,38965.01122397247,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S014"", ""S015""], [""S005"", ""S012""]]"
Q4-2G-00068,2,3194b919b0db6351894aa8de5858d547b44db3c22ed5ba6c19dfce3e8a6e46fb,PASS,42,12,2.554103469380619,59174.73217430418,36006.237677621044,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S015""], [""S005"", ""S012"", ""S014""]]"
Q4-2G-00069,2,50b219918d38c1c32cfa033fdefcddcc48653238dcc4794d72a607ab4b63016d,PASS,42,12,2.610108121207161,59534.15173296217,36725.07679493702,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014"", ""S015""], [""S005"", ""S012"", ""S013""]]"
Q4-2G-00070,2,eef868153658e2c31974646f30c87e2331e8fc77e0e07025c99613ac0291ca42,PASS,43,13,2.3902199180038624,58054.764959786466,33766.30324858561,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S010"", ""S011"", ""S015""], [""S005"", ""S012"", ""S013"", ""S014""]]"
Q4-2G-00071,2,4b429d2a58e69dc59208f316cd533147402ac4d0b7343e9de7627beaf53bf609,PASS,40,10,2.863175208265654,61028.318018952676,39713.40936691803,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S014"", ""S015""], [""S005"", ""S010""]]"
Q4-2G-00072,2,1ffd43f7b7d33ef92892a64bdf0b32a4194eb249a00ef0a7cd31ff0ff6b1b0e8,PASS,42,12,2.6124488664789443,59548.93124577697,36754.63582056662,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S015""], [""S005"", ""S010"", ""S014""]]"
Q4-2G-00073,2,a7e49e412bb23a4f1320aacf0361a1469bdbe877c69dce1ff85d0a2dbd0197df,PASS,42,12,2.6703223659797883,59908.35080443496,37473.474937882595,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S014"", ""S015""], [""S005"", ""S010"", ""S013""]]"
Q4-2G-00074,2,1537b376567eb4433365d13a2ea987360359aa476907be80cd1f11ac8ba6a387,PASS,43,13,2.4432684758673213,58428.964031259246,34514.70139153117,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S012"", ""S015""], [""S005"", ""S010"", ""S013"", ""S014""]]"
Q4-2G-00075,2,17dbad2730b82cea3af328c13e62dce50a5fe77f6558930d81efdf74c3f73f7b,PASS,41,11,2.6037001705985916,59493.59357920052,36643.960487413715,"[[""S001"", ""S002"", ""S003"", ""S004"", ""S006"", ""S007"", ""S008"", ""S009"", ""S011"", ""S013"", ""S014"", ""S015""], [""S005"", ""S010"", ""S012""]]"
